GID_2,GID_0,year,pop_count,lnpop
ALB.2.1_1,ALB,1990,49706,3.90612565016206
ALB.2.2_1,ALB,1990,110179,4.70210631594602
ALB.2.3_1,ALB,1990,84852,4.4409085624101
ALB.3.1_1,ALB,1990,144496,4.97325182550844
ALB.3.2_1,ALB,1990,62292,4.13183300663309
ALB.4.1_1,ALB,1990,237885,5.47178736361867
ALB.4.2_1,ALB,1990,47508,3.86089811791199
ALB.4.3_1,ALB,1990,78922,4.36846002295191
ALB.4.4_1,ALB,1990,36235,3.59002550256125
ALB.5.1_1,ALB,1990,208478,5.33983352008417
ALB.5.2_1,ALB,1990,154445,5.03983804590435
ALB.5.3_1,ALB,1990,52477,3.96037497836773
ALB.6.1_1,ALB,1990,145679,4.98140557103555
ALB.6.2_1,ALB,1990,36294,3.59165243835283
ALB.6.3_1,ALB,1990,48420,3.87991295150991
ALB.7.1_1,ALB,1990,39598,3.67877861193451
ALB.7.2_1,ALB,1990,23652,3.16344767795858
ALB.7.3_1,ALB,1990,151866,5.02299855307965
ALB.7.4_1,ALB,1990,74172,4.30638672046514
ALB.8.1_1,ALB,1990,20469,3.0189115465014
ALB.8.2_1,ALB,1990,78810,4.36703989236556
ALB.8.3_1,ALB,1990,34586,3.54344897590373
ALB.9.1_1,ALB,1990,55725,4.02042887927193
ALB.9.2_1,ALB,1990,66795,4.20162822744178
ALB.9.3_1,ALB,1990,59468,4.0854383527511
ALB.9.4_1,ALB,1990,5663,1.73395378713167
ALB.10.1_1,ALB,1990,39074,3.66545728416944
ALB.10.2_1,ALB,1990,59299,4.08259244245508
ALB.10.3_1,ALB,1990,182195,5.20507754207829
ALB.11.1_1,ALB,1990,86601,4.46131136284583
ALB.11.2_1,ALB,1990,374916,5.92670200087866
ALB.12.1_1,ALB,1990,9804,2.28279046566587
ALB.12.2_1,ALB,1990,33183,3.50203769658823
ALB.12.3_1,ALB,1990,158455,5.06547064133486
ARE.1.1_1,ARE,1990,337859,5.82262864868437
ARE.1.2_1,ARE,1990,394462,5.97752281118509
ARE.1.3_1,ARE,1990,41546,3.72680124711249
ARE.2.1_1,ARE,1990,214,-1.54177926396029
ARE.2.2_1,ARE,1990,1459,0.377751269540649
ARE.2.3_1,ARE,1990,1683,0.520577915208669
ARE.2.4_1,ARE,1990,1198,0.180653499693258
ARE.2.5_1,ARE,1990,13,-4.3428059215206
ARE.2.6_1,ARE,1990,34,-3.38139475436598
ARE.2.7_1,ARE,1990,36,-3.32423634052603
ARE.2.8_1,ARE,1990,1198,0.180653499693258
ARE.2.9_1,ARE,1990,2005,0.695644060758533
ARE.2.10_1,ARE,1990,640,-0.44628710262842
ARE.2.11_1,ARE,1990,31,-3.47376807449699
ARE.2.12_1,ARE,1990,1714,0.538829820175588
ARE.2.13_1,ARE,1990,132,-2.02495335639577
ARE.2.14_1,ARE,1990,45,-3.10109278921182
ARE.2.15_1,ARE,1990,3,-5.80914299031403
ARE.2.16_1,ARE,1990,449,-0.800732391239883
ARE.2.17_1,ARE,1990,59,-2.83021783507642
ARE.2.18_1,ARE,1990,74,-2.60369018577797
ARE.2.19_1,ARE,1990,70,-2.65926003693278
ARE.2.20_1,ARE,1990,172,-1.76026080216868
ARE.2.21_1,ARE,1990,247,-1.39836694235416
ARE.2.22_1,ARE,1990,183,-1.69826912614072
ARE.2.23_1,ARE,1990,163,-1.81400507817537
ARE.2.24_1,ARE,1990,6342,1.84719417611616
ARE.2.25_1,ARE,1990,12171,2.49905607289242
ARE.2.26_1,ARE,1990,239,-1.43129172705063
ARE.2.27_1,ARE,1990,338,-1.08470938349912
ARE.2.28_1,ARE,1990,2939,1.07806938743678
ARE.2.29_1,ARE,1990,5247,1.65765648470457
ARE.2.30_1,ARE,1990,6847,1.92381060013893
ARE.2.31_1,ARE,1990,133,-2.01740615076038
ARE.2.32_1,ARE,1990,839,-0.175544572514931
ARE.2.33_1,ARE,1990,1559,0.444044590075639
ARE.2.34_1,ARE,1990,2651,0.974936927306888
ARE.2.35_1,ARE,1990,4,-5.52146091786225
ARE.2.36_1,ARE,1990,62,-2.78062089393705
ARE.2.37_1,ARE,1990,49,-3.01593498087151
ARE.2.38_1,ARE,1990,36,-3.32423634052603
ARE.2.39_1,ARE,1990,24,-3.72970144863419
ARE.2.40_1,ARE,1990,26,-3.64965874096066
ARE.2.41_1,ARE,1990,2222,0.798407691217438
ARE.2.42_1,ARE,1990,3296,1.19270961204723
ARE.2.43_1,ARE,1990,8442,2.13321924736031
ARE.2.44_1,ARE,1990,7867,2.06267679534711
ARE.3.1_1,ARE,1990,80642,4.39001960560281
ARE.3.2_1,ARE,1990,109368,4.69471834262969
ARE.3.3_1,ARE,1990,176031,5.1706601158916
ARE.3.4_1,ARE,1990,2882,1.05848449757733
ARE.3.5_1,ARE,1990,117917,4.76998098714047
ARE.3.6_1,ARE,1990,20217,3.00652383463219
ARE.3.7_1,ARE,1990,739,-0.302457358033935
ARE.3.8_1,ARE,1990,5730,1.74571553072665
ARE.3.9_1,ARE,1990,3205,1.16471209037263
ARE.4.1_1,ARE,1990,30057,3.40309557894524
ARE.4.2_1,ARE,1990,16621,2.81066695608897
ARE.4.3_1,ARE,1990,166,-1.79576749062559
ARE.5.1_1,ARE,1990,2111,0.747161768866184
ARE.5.2_1,ARE,1990,108,-2.22562405185792
ARE.5.3_1,ARE,1990,1867,0.624332864559586
ARE.5.4_1,ARE,1990,2750,1.01160091167848
ARE.5.5_1,ARE,1990,3211,1.16658241510738
ARE.5.6_1,ARE,1990,186,-1.68200860526894
ARE.5.7_1,ARE,1990,2050,0.717839793150317
ARE.5.8_1,ARE,1990,1164,0.151862349309246
ARE.5.9_1,ARE,1990,572,-0.558616287602339
ARE.5.10_1,ARE,1990,121,-2.1119647333854
ARE.5.11_1,ARE,1990,1504,0.408128225527648
ARE.5.12_1,ARE,1990,2002,0.694146680893029
ARE.5.13_1,ARE,1990,2004,0.695145183222618
ARE.5.14_1,ARE,1990,409,-0.894040122939335
ARE.5.15_1,ARE,1990,4990,1.60743590976343
ARE.5.16_1,ARE,1990,2397,0.874217955452247
ARE.5.17_1,ARE,1990,2714,0.998423561412677
ARE.5.18_1,ARE,1990,1327,0.28292075535007
ARE.5.19_1,ARE,1990,3248,1.17803942229943
ARE.5.20_1,ARE,1990,1758,0.564176799262985
ARE.5.21_1,ARE,1990,770,-0.261364764134408
ARE.5.22_1,ARE,1990,6456,1.86500993096765
ARE.5.23_1,ARE,1990,791,-0.234457311214483
ARE.5.24_1,ARE,1990,2940,1.07840958135059
ARE.5.25_1,ARE,1990,2833,1.04133622084838
ARE.5.26_1,ARE,1990,2094,0.739076112448345
ARE.5.27_1,ARE,1990,1667,0.511025603768657
ARE.5.28_1,ARE,1990,1400,0.336472236621213
ARE.5.29_1,ARE,1990,4637,1.53406760540932
ARE.5.30_1,ARE,1990,4671,1.54137318151997
ARE.5.31_1,ARE,1990,4,-5.52146091786225
ARE.5.32_1,ARE,1990,3047,1.11415750000357
ARE.5.33_1,ARE,1990,8,-4.8283137373023
ARE.5.34_1,ARE,1990,3604,1.28204433974609
ARE.5.35_1,ARE,1990,1246,0.219938420365261
ARE.5.36_1,ARE,1990,2746,1.01014530734578
ARE.5.37_1,ARE,1990,305,-1.18744350237473
ARE.5.38_1,ARE,1990,2268,0.818898385865506
ARE.5.39_1,ARE,1990,1633,0.490418813988328
ARE.5.40_1,ARE,1990,3346,1.20776560256463
ARE.5.41_1,ARE,1990,1019,0.0188217542405877
ARE.5.42_1,ARE,1990,0,-6.90775527898214
ARE.5.43_1,ARE,1990,1318,0.276115436080316
ARE.5.44_1,ARE,1990,1335,0.288931291852213
ARE.5.45_1,ARE,1990,1795,0.585005021940242
ARE.5.46_1,ARE,1990,8,-4.8283137373023
ARE.5.47_1,ARE,1990,2828,1.03956974803433
ARE.5.48_1,ARE,1990,1964,0.674983209932274
ARE.5.49_1,ARE,1990,1774,0.573236883887388
ARE.5.50_1,ARE,1990,1486,0.396087946295567
ARE.5.51_1,ARE,1990,925,-0.0779615414697118
ARE.5.52_1,ARE,1990,3473,1.24501877376194
ARE.5.53_1,ARE,1990,1213,0.193096629961913
ARE.5.54_1,ARE,1990,1854,0.617345467143664
ARE.5.55_1,ARE,1990,1670,0.512823626428664
ARE.5.56_1,ARE,1990,1000,0
ARE.5.57_1,ARE,1990,3306,1.19573899939883
ARE.5.58_1,ARE,1990,5307,1.66902670384576
ARE.5.59_1,ARE,1990,1964,0.674983209932274
ARE.5.60_1,ARE,1990,91,-2.39689577246529
ARE.5.61_1,ARE,1990,2430,0.887891257352457
ARE.6.1_1,ARE,1990,25711,3.24691891589284
ARE.6.2_1,ARE,1990,11977,2.48298814396537
ARE.6.3_1,ARE,1990,842,-0.17197526473981
ARE.6.4_1,ARE,1990,3701,1.30860305340402
ARE.6.5_1,ARE,1990,5261,1.66032112274867
ARE.6.6_1,ARE,1990,3879,1.35557738845783
ARE.6.7_1,ARE,1990,2751,1.01196448194244
ARE.6.8_1,ARE,1990,1081,0.0778865386570712
ARE.6.9_1,ARE,1990,6595,1.88631178616928
ARE.6.10_1,ARE,1990,335,-1.09362474715707
ARE.6.11_1,ARE,1990,1144,0.134530892957606
ARE.6.12_1,ARE,1990,8942,2.19075927781179
ARE.6.13_1,ARE,1990,2013,0.699626146657654
ARE.6.14_1,ARE,1990,3686,1.30454185924763
ARE.6.15_1,ARE,1990,2923,1.07261048612911
ARE.6.16_1,ARE,1990,7986,2.07769000864103
ARE.6.17_1,ARE,1990,4650,1.53686721959927
ARE.6.18_1,ARE,1990,413,-0.884307686021104
ARE.6.19_1,ARE,1990,4805,1.56965704242226
ARE.6.20_1,ARE,1990,2351,0.854840769557933
ARE.6.21_1,ARE,1990,5506,1.70583840672042
ARE.6.22_1,ARE,1990,18044,2.89281321954615
ARE.6.23_1,ARE,1990,2900,1.06471073699243
ARE.6.24_1,ARE,1990,3635,1.29060911098548
ARE.6.25_1,ARE,1990,819,-0.199671195129068
ARE.6.26_1,ARE,1990,1904,0.643956936369174
ARE.6.27_1,ARE,1990,1245,0.219135529916671
ARE.6.28_1,ARE,1990,5614,1.72526347793969
ARE.6.29_1,ARE,1990,3814,1.33867850717823
ARE.6.30_1,ARE,1990,4235,1.44338332810402
ARE.6.31_1,ARE,1990,148,-1.91054300521802
ARE.6.32_1,ARE,1990,4103,1.41171841346005
ARE.6.33_1,ARE,1990,6514,1.87395370685404
ARE.6.34_1,ARE,1990,6475,1.8679486075856
ARE.6.35_1,ARE,1990,4339,1.46764390681621
ARE.6.36_1,ARE,1990,901,-0.104250021373799
ARE.6.37_1,ARE,1990,5463,1.69799808941358
ARE.6.38_1,ARE,1990,1972,0.679048256180444
ARE.6.39_1,ARE,1990,718,-0.331285709933913
ARE.6.40_1,ARE,1990,1570,0.451075619360217
ARE.6.41_1,ARE,1990,3075,1.12330490125848
ARE.6.42_1,ARE,1990,5107,1.63061214766551
ARE.6.43_1,ARE,1990,1005,0.00498754151103897
ARE.6.44_1,ARE,1990,1182,0.167207918983906
ARE.6.45_1,ARE,1990,5891,1.77342576253955
ARE.6.46_1,ARE,1990,3236,1.17433799919625
ARE.6.47_1,ARE,1990,4827,1.57422515667836
ARE.6.48_1,ARE,1990,191,-1.65548185093551
ARE.6.49_1,ARE,1990,6397,1.855829130468
ARE.6.50_1,ARE,1990,3395,1.22230376101066
ARE.6.51_1,ARE,1990,2478,0.907451783206951
ARE.6.52_1,ARE,1990,144,-1.93794197940614
ARE.6.53_1,ARE,1990,60,-2.81341071676004
ARE.6.54_1,ARE,1990,5111,1.63139507978614
ARE.6.55_1,ARE,1990,2631,0.967364002058156
ARE.6.56_1,ARE,1990,1905,0.644482008578664
ARE.6.57_1,ARE,1990,465,-0.765717873394781
ARE.6.58_1,ARE,1990,51,-2.97592964625781
ARE.6.59_1,ARE,1990,1731,0.548699276194072
ARE.6.60_1,ARE,1990,16110,2.77944019718888
ARE.6.61_1,ARE,1990,11030,2.40061883326541
ARE.6.62_1,ARE,1990,24746,3.20866385979178
ARE.6.63_1,ARE,1990,3991,1.3840418260666
ARE.6.64_1,ARE,1990,9138,2.21244154314108
ARE.6.65_1,ARE,1990,140,-1.96611285637283
ARE.6.66_1,ARE,1990,38,-3.27016911925575
ARE.6.67_1,ARE,1990,23,-3.77226106305299
ARE.6.68_1,ARE,1990,1025,0.0246926125903714
ARE.6.69_1,ARE,1990,4512,1.50674051419576
ARE.6.70_1,ARE,1990,4422,1.48659208243525
ARE.6.71_1,ARE,1990,4847,1.57835995686324
ARE.6.72_1,ARE,1990,4501,1.5042995943108
ARE.6.73_1,ARE,1990,1770,0.570979546585738
ARE.6.74_1,ARE,1990,943,-0.0586889963486796
ARE.7.1_1,ARE,1990,29482,3.38377990762509
ARG.1.1_1,ARG,1990,15166,2.71905608027874
ARG.1.2_1,ARG,1990,11105,2.40739545734639
ARG.1.3_1,ARG,1990,10182,2.32062145548014
ARG.1.4_1,ARG,1990,444184,6.0962388910007
ARG.1.5_1,ARG,1990,7172,1.97018455574289
ARG.1.6_1,ARG,1990,24244,3.18816916408904
ARG.1.7_1,ARG,1990,343398,5.83889012433459
ARG.1.8_1,ARG,1990,17833,2.88105067347038
ARG.1.9_1,ARG,1990,57135,4.04541688859868
ARG.1.10_1,ARG,1990,273477,5.61121752326186
ARG.1.11_1,ARG,1990,37998,3.63753352676235
ARG.1.12_1,ARG,1990,26821,3.2891851627662
ARG.1.13_1,ARG,1990,17548,2.86493998330397
ARG.1.14_1,ARG,1990,268270,5.59199393604749
ARG.1.15_1,ARG,1990,87117,4.46725204277009
ARG.1.16_1,ARG,1990,29092,3.37046322229229
ARG.1.17_1,ARG,1990,35897,3.58065372654284
ARG.1.18_1,ARG,1990,21663,3.07560573613715
ARG.1.19_1,ARG,1990,76851,4.34186848226169
ARG.1.20_1,ARG,1990,34410,3.53834721980939
ARG.1.21_1,ARG,1990,11178,2.41394756084751
ARG.1.22_1,ARG,1990,18974,2.94306962097069
ARG.1.23_1,ARG,1990,10646,2.36518423475057
ARG.1.24_1,ARG,1990,12565,2.53091517099556
ARG.1.25_1,ARG,1990,7075,1.9565674435293
ARG.1.26_1,ARG,1990,40283,3.69592954372642
ARG.1.27_1,ARG,1990,33997,3.52627228542908
ARG.1.28_1,ARG,1990,54523,3.99862263099313
ARG.1.29_1,ARG,1990,20624,3.02645544619683
ARG.1.30_1,ARG,1990,55518,4.01670729249495
ARG.1.31_1,ARG,1990,15625,2.74887219562247
ARG.1.32_1,ARG,1990,22448,3.11120152336011
ARG.1.33_1,ARG,1990,33015,3.49696200364653
ARG.1.34_1,ARG,1990,14233,2.65556321208849
ARG.1.35_1,ARG,1990,22404,3.10923951434759
ARG.1.36_1,ARG,1990,45111,3.80912611920829
ARG.1.37_1,ARG,1990,158668,5.06681396888935
ARG.1.38_1,ARG,1990,297739,5.69621726380822
ARG.1.39_1,ARG,1990,20220,3.00667221359233
ARG.1.40_1,ARG,1990,267917,5.59067723105091
ARG.1.41_1,ARG,1990,29245,3.37570861889499
ARG.1.42_1,ARG,1990,9973,2.29988144141973
ARG.1.43_1,ARG,1990,13734,2.61987451019848
ARG.1.44_1,ARG,1990,13273,2.58573189664407
ARG.1.45_1,ARG,1990,2571,0.944294928283752
ARG.1.46_1,ARG,1990,16595,2.80910144517194
ARG.1.47_1,ARG,1990,10263,2.32854519466358
ARG.1.48_1,ARG,1990,11077,2.4048708865348
ARG.1.49_1,ARG,1990,2216,0.795703768885038
ARG.1.50_1,ARG,1990,9086,2.20673476733721
ARG.1.51_1,ARG,1990,10241,2.3263992710933
ARG.1.52_1,ARG,1990,549145,6.30836252321248
ARG.1.53_1,ARG,1990,57536,4.05241083884916
ARG.1.54_1,ARG,1990,392430,5.97235817736825
ARG.1.55_1,ARG,1990,710575,6.56607450143131
ARG.1.56_1,ARG,1990,16073,2.777140845587
ARG.1.57_1,ARG,1990,25908,3.25455180132067
ARG.1.58_1,ARG,1990,9631,2.26498706257873
ARG.1.59_1,ARG,1990,7778,2.05129923573356
ARG.1.60_1,ARG,1990,81122,4.3959541943713
ARG.1.61_1,ARG,1990,51779,3.94698466166104
ARG.1.62_1,ARG,1990,924726,6.82949747741552
ARG.1.63_1,ARG,1990,546852,6.3041781990846
ARG.1.64_1,ARG,1990,428821,6.06103958243801
ARG.1.65_1,ARG,1990,8668,2.15963808367411
ARG.1.66_1,ARG,1990,21607,3.07301733626353
ARG.1.67_1,ARG,1990,14873,2.69954748861046
ARG.1.68_1,ARG,1990,37697,3.62958051569084
ARG.1.69_1,ARG,1990,15624,2.74880819357438
ARG.1.70_1,ARG,1990,29122,3.37149390228871
ARG.1.71_1,ARG,1990,538656,6.28907714823667
ARG.1.72_1,ARG,1990,83363,4.42320456584117
ARG.1.73_1,ARG,1990,22562,3.11626707518273
ARG.1.74_1,ARG,1990,9403,2.24102878729494
ARG.1.75_1,ARG,1990,15250,2.72457950305342
ARG.1.76_1,ARG,1990,34913,3.55285925268682
ARG.1.77_1,ARG,1990,55807,4.02189930954799
ARG.1.78_1,ARG,1990,389361,5.96450693383914
ARG.1.79_1,ARG,1990,14569,2.67889598367186
ARG.1.80_1,ARG,1990,4751,1.55835512220478
ARG.1.81_1,ARG,1990,309149,5.73382336132362
ARG.1.82_1,ARG,1990,638926,6.45978864172472
ARG.1.83_1,ARG,1990,13986,2.63805682928168
ARG.1.84_1,ARG,1990,80070,4.38290125208454
ARG.1.85_1,ARG,1990,41634,3.72891714114547
ARG.1.86_1,ARG,1990,92232,4.52430714193065
ARG.1.87_1,ARG,1990,26095,3.26174372509538
ARG.1.88_1,ARG,1990,34779,3.54901375635637
ARG.1.89_1,ARG,1990,5039,1.61720764969846
ARG.1.90_1,ARG,1990,89088,4.4896246452719
ARG.1.91_1,ARG,1990,2885,1.05952489996006
ARG.1.92_1,ARG,1990,187186,5.23210277492207
ARG.1.93_1,ARG,1990,16498,2.80323916143854
ARG.1.94_1,ARG,1990,15499,2.74077550571491
ARG.1.95_1,ARG,1990,497627,6.20985080040309
ARG.1.96_1,ARG,1990,25611,3.24302194669628
ARG.1.97_1,ARG,1990,12945,2.5607096132035
ARG.1.98_1,ARG,1990,13501,2.60276375677511
ARG.1.99_1,ARG,1990,20747,3.032401657911
ARG.1.100_1,ARG,1990,9295,2.22947662117341
ARG.1.101_1,ARG,1990,17153,2.84217308542769
ARG.1.102_1,ARG,1990,26097,3.26182036519351
ARG.1.103_1,ARG,1990,8065,2.08753371157717
ARG.1.104_1,ARG,1990,25277,3.22989489135063
ARG.1.105_1,ARG,1990,19044,2.94675209133227
ARG.1.106_1,ARG,1990,19554,2.97317986908348
ARG.1.107_1,ARG,1990,7418,2.0039094790674
ARG.1.108_1,ARG,1990,1806,0.591114454994794
ARG.1.109_1,ARG,1990,137971,4.92704351814613
ARG.1.110_1,ARG,1990,306985,5.72679888645866
ARG.1.111_1,ARG,1990,122156,4.80529891643191
ARG.1.112_1,ARG,1990,49287,3.89766035459231
ARG.1.113_1,ARG,1990,79666,4.37784289502755
ARG.1.114_1,ARG,1990,7607,2.02906887601516
ARG.1.115_1,ARG,1990,92511,4.52732755636701
ARG.1.116_1,ARG,1990,7212,1.97574630534107
ARG.1.117_1,ARG,1990,292974,5.68008386787832
ARG.1.118_1,ARG,1990,1587,0.461845441544272
ARG.1.119_1,ARG,1990,10783,2.37797081989994
ARG.1.120_1,ARG,1990,36014,3.58390775174731
ARG.1.121_1,ARG,1990,52997,3.97023530817648
ARG.1.122_1,ARG,1990,312372,5.74419478526746
ARG.1.123_1,ARG,1990,6268,1.83545732449377
ARG.1.124_1,ARG,1990,31781,3.45886862694454
ARG.1.125_1,ARG,1990,280544,5.63673057540618
ARG.1.126_1,ARG,1990,19185,2.95412872369892
ARG.1.127_1,ARG,1990,22290,3.10413814739778
ARG.1.128_1,ARG,1990,93906,4.54229428193642
ARG.2.1_1,ARG,1990,3963,1.3770013142083
ARG.2.2_1,ARG,1990,3375,1.21639532432449
ARG.2.3_1,ARG,1990,15514,2.74174284206868
ARG.2.4_1,ARG,1990,1134,0.12575120530556
ARG.2.5_1,ARG,1990,22829,3.12803165756748
ARG.2.6_1,ARG,1990,12515,2.52692792488374
ARG.2.7_1,ARG,1990,111707,4.71587937197195
ARG.2.8_1,ARG,1990,4245,1.44574181976331
ARG.2.9_1,ARG,1990,4090,1.40854497005471
ARG.2.10_1,ARG,1990,18406,2.91267669841667
ARG.2.11_1,ARG,1990,4211,1.43770014917979
ARG.2.12_1,ARG,1990,8370,2.12465388450138
ARG.2.13_1,ARG,1990,20175,3.00444421415601
ARG.2.14_1,ARG,1990,7839,2.05911127520659
ARG.2.15_1,ARG,1990,21332,3.06020829273836
ARG.2.16_1,ARG,1990,21735,3.07892386444076
ARG.3.1_1,ARG,1990,25073,3.2217915699491
ARG.3.2_1,ARG,1990,23351,3.15063980975034
ARG.3.3_1,ARG,1990,24866,3.21350140853075
ARG.3.4_1,ARG,1990,79653,4.37767970043018
ARG.3.5_1,ARG,1990,24068,3.18088315735811
ARG.3.6_1,ARG,1990,10581,2.35905993992202
ARG.3.7_1,ARG,1990,9215,2.22083259112179
ARG.3.8_1,ARG,1990,13163,2.57740986344327
ARG.3.9_1,ARG,1990,54846,4.00452925789974
ARG.3.10_1,ARG,1990,18513,2.91847318800704
ARG.3.11_1,ARG,1990,9044,2.20210155441572
ARG.3.12_1,ARG,1990,51273,3.93716429783448
ARG.3.13_1,ARG,1990,22971,3.1342325507991
ARG.3.14_1,ARG,1990,50513,3.92223072889557
ARG.3.15_1,ARG,1990,24995,3.21867580486553
ARG.3.16_1,ARG,1990,17803,2.87936698242273
ARG.3.17_1,ARG,1990,11671,2.45710713243022
ARG.3.18_1,ARG,1990,8363,2.12381721439939
ARG.3.19_1,ARG,1990,29170,3.37314078387963
ARG.3.20_1,ARG,1990,301689,5.70939668544067
ARG.3.21_1,ARG,1990,13283,2.58648502215037
ARG.3.22_1,ARG,1990,13566,2.60756666252389
ARG.3.23_1,ARG,1990,4109,1.41317968990127
ARG.3.24_1,ARG,1990,26625,3.28185062402959
ARG.4.1_1,ARG,1990,42350,3.74596842109806
ARG.4.2_1,ARG,1990,14003,2.63927159237364
ARG.4.3_1,ARG,1990,128026,4.85223336829253
ARG.4.4_1,ARG,1990,1244,0.218331994316988
ARG.4.5_1,ARG,1990,30507,3.41795616547711
ARG.4.6_1,ARG,1990,7719,2.04368482196772
ARG.4.7_1,ARG,1990,1371,0.315540400580177
ARG.4.8_1,ARG,1990,2653,0.975691075155603
ARG.4.9_1,ARG,1990,977,-0.0232686269393543
ARG.4.10_1,ARG,1990,1695,0.527682740832414
ARG.4.11_1,ARG,1990,94856,4.55235995215577
ARG.4.12_1,ARG,1990,5563,1.71613753109316
ARG.4.13_1,ARG,1990,6609,1.88843235648832
ARG.4.14_1,ARG,1990,4420,1.48613969608961
ARG.4.15_1,ARG,1990,1633,0.490418813988328
ARG.5.1_1,ARG,1990,2836734,7.95040866939786
ARG.6.1_1,ARG,1990,38624,3.65387384491512
ARG.6.2_1,ARG,1990,1199879,7.08997599735874
ARG.6.3_1,ARG,1990,139372,4.93714661731905
ARG.6.4_1,ARG,1990,45423,3.81601858469434
ARG.6.5_1,ARG,1990,30370,3.41345527905766
ARG.6.6_1,ARG,1990,104377,4.64800934466408
ARG.6.7_1,ARG,1990,28047,3.33388167437729
ARG.6.8_1,ARG,1990,49437,3.9006991316967
ARG.6.9_1,ARG,1990,93118,4.53386750608925
ARG.6.10_1,ARG,1990,4704,1.54841321059633
ARG.6.11_1,ARG,1990,4816,1.57194370800652
ARG.6.12_1,ARG,1990,32655,3.48599798335462
ARG.6.13_1,ARG,1990,108245,4.68439717643939
ARG.6.14_1,ARG,1990,209970,5.34696466336956
ARG.6.15_1,ARG,1990,37723,3.63026998800667
ARG.6.16_1,ARG,1990,9091,2.20728491313972
ARG.6.17_1,ARG,1990,86359,4.45851302614464
ARG.6.18_1,ARG,1990,28557,3.35190208993728
ARG.6.19_1,ARG,1990,44274,3.79039759730428
ARG.6.20_1,ARG,1990,169690,5.13397324298474
ARG.6.21_1,ARG,1990,107960,4.6817607881498
ARG.6.22_1,ARG,1990,4239,1.4443273923705
ARG.6.23_1,ARG,1990,101605,4.62109274653191
ARG.6.24_1,ARG,1990,15671,2.75181187054108
ARG.6.25_1,ARG,1990,13763,2.6219838319974
ARG.6.26_1,ARG,1990,91303,4.51418364576865
ARG.7.1_1,ARG,1990,33233,3.50354335815911
ARG.7.2_1,ARG,1990,2068,0.726581956646183
ARG.7.3_1,ARG,1990,270623,5.60072670842922
ARG.7.4_1,ARG,1990,16477,2.80196546907529
ARG.7.5_1,ARG,1990,39056,3.6649965136506
ARG.7.6_1,ARG,1990,14076,2.64447121945934
ARG.7.7_1,ARG,1990,28900,3.36384159511839
ARG.7.8_1,ARG,1990,7918,2.06913864868394
ARG.7.9_1,ARG,1990,14061,2.64340500760868
ARG.7.10_1,ARG,1990,81567,4.40142476840886
ARG.7.11_1,ARG,1990,8012,2.08094041780357
ARG.7.12_1,ARG,1990,28771,3.35936793538832
ARG.7.13_1,ARG,1990,24348,3.19244971063168
ARG.7.14_1,ARG,1990,8517,2.14206416615894
ARG.7.15_1,ARG,1990,36684,3.6023406926967
ARG.7.16_1,ARG,1990,30771,3.42657268799338
ARG.7.17_1,ARG,1990,43174,3.76523846221269
ARG.7.18_1,ARG,1990,19969,2.99418107106125
ARG.7.19_1,ARG,1990,11979,2.48315511674919
ARG.7.20_1,ARG,1990,15264,2.72549711470593
ARG.7.21_1,ARG,1990,11252,2.42054589062761
ARG.7.22_1,ARG,1990,9451,2.24612055601292
ARG.7.23_1,ARG,1990,16643,2.81198970760459
ARG.7.24_1,ARG,1990,48345,3.87836280393551
ARG.7.25_1,ARG,1990,8762,2.17042418939171
ARG.8.1_1,ARG,1990,57427,4.05051457600525
ARG.8.2_1,ARG,1990,146573,4.98752359786549
ARG.8.3_1,ARG,1990,40520,3.70179567938048
ARG.8.4_1,ARG,1990,52918,3.96874354563765
ARG.8.5_1,ARG,1990,23362,3.1511107707335
ARG.8.6_1,ARG,1990,13061,2.56963069059538
ARG.8.7_1,ARG,1990,43933,3.7826657461181
ARG.8.8_1,ARG,1990,92665,4.52899083924927
ARG.8.9_1,ARG,1990,0,-6.90775527898214
ARG.8.10_1,ARG,1990,11472,2.43990928385726
ARG.8.11_1,ARG,1990,62050,4.12794051165062
ARG.8.12_1,ARG,1990,36082,3.58579412603061
ARG.8.13_1,ARG,1990,295089,5.68727700575431
ARG.8.14_1,ARG,1990,24814,3.21140801002068
ARG.8.15_1,ARG,1990,86822,4.4638600457729
ARG.8.16_1,ARG,1990,33438,3.50969297781545
ARG.8.17_1,ARG,1990,47149,3.85331279994681
ARG.9.1_1,ARG,1990,13426,2.59719312551656
ARG.9.2_1,ARG,1990,186390,5.22784125274371
ARG.9.3_1,ARG,1990,13966,2.63662580442384
ARG.9.4_1,ARG,1990,10440,2.34564458245449
ARG.9.5_1,ARG,1990,60027,4.09479446100247
ARG.9.6_1,ARG,1990,15811,2.76070590032801
ARG.9.7_1,ARG,1990,70573,4.25664763509118
ARG.9.8_1,ARG,1990,58265,4.06500157002523
ARG.9.9_1,ARG,1990,9059,2.20375873868715
ARG.10.1_1,ARG,1990,166849,5.11708921177217
ARG.10.2_1,ARG,1990,10782,2.37787807702948
ARG.10.3_1,ARG,1990,73222,4.29349592226032
ARG.10.4_1,ARG,1990,15400,2.73436750941958
ARG.10.5_1,ARG,1990,67819,4.21684239167578
ARG.10.6_1,ARG,1990,23568,3.15988985972027
ARG.10.7_1,ARG,1990,2131,0.75659135311648
ARG.10.8_1,ARG,1990,4489,1.5016299597998
ARG.10.9_1,ARG,1990,64313,4.16376178810243
